0.618841; 0.868819; 0.103911; 0.227591; 0.307412; 0.348045; 0.00200959; 0.00725468; 0.0071059; 0.00605871; 0.00749217; 0.00540158; 0.782246; 0; 0; 0; 0.00433776; 0; 0; 0.00589635; 0.00133935; 0; 0; 0.215862; 0.141862; 0.0684353; 0; 0.00307368; 0.00291767; 0.00250232; 0; 0.0781193
0.684175; 0.853355; 0.104027; 0.208614; 0.303973; 0.317601; 0.00319644; 0.00541416; 0.00640237; 0.00563994; 0.00603815; 0.00501051; 0.801215; 0; 0; 0; 0.00480397; 0; 0; 0.00258458; 0.00121771; 0; 0; 0.00837586; 0.00846765; 0.00981353; 0; 0; 0; 0; 0; 0.0698897
0.558939; 0.837935; 0.0967276; 0.249179; 0.303833; 0.345608; 0.00597328; 0.00640819; 0.00647352; 0.00583202; 0.00636452; 0.00588568; 0.813909; 0; 0; 0; 0.00325972; 0; 0; 0.00180509; 0.000554143; 0; 0; 0.00459967; 0.00557914; 0.00735947; 0; 0; 0.000193896; 0.000168605; 0; 0.0661558
0.475773; 0.825677; 0.0891982; 0.281507; 0.313325; 0.367615; 0.0150558; 0.00624703; 0.00604435; 0.00618415; 0.00726809; 0.00575535; 0.813742; 0; 0; 0; 0.0027669; 0; 0; 0.000662592; 0.000415791; 0; 0; 0.00420367; 0.00407959; 0.00672588; 0; 0; 0.000359898; 0.000312955; 0; 0.0625089
0.366667; 0.824615; 0.0838054; 0.306019; 0.329047; 0.380203; 0.0172717; 0.0070499; 0.00606617; 0.00693667; 0.00781153; 0.0059739; 0.813207; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.00322657; 0.00324523; 0.00516252; 0; 0; 0.000593689; 0.000516236; 0; 0.0601593
0.39166; 0.823676; 0.0749004; 0.347776; 0.343609; 0.412434; 0.0297897; 0.00580705; 0.00497518; 0.00608453; 0.00671853; 0.00501919; 0.655866; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.00333056; 0.00330484; 0.0053289; 0; 0.000132798; 0.000612824; 0.00053289; 0; 0.0546884
0.445907; 0.784227; 0.0756232; 0.38746; 0.363216; 0.413299; 0.114353; 0.00382628; 0.00355079; 0.00491518; 0.00503048; 0.00358469; 0.526916; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.00251444; 0.00243333; 0.0040231; 0; 0; 0.000462657; 0.00040231; 0; 0.0481914
0.564185; 0.799213; 0.070645; 0.379206; 0.350687; 0.459354; 0.10415; 0.00281206; 0.00240286; 0.00298511; 0.00337741; 0.00248457; 0.357263; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0.0018419; 0.0017676; 0.00294704; 0; 0; 0.000338909; 0.000294704; 0; 0.0454172
0.856401; 0.85774; 0.0547389; 0.327124; 0.285474; 0.584978; 0.000158092; 0.000237493; 1.84038e-005; 8.42427e-005; 2.73018e-005; 0; 0.00191075; 0; 0; 3.19488e-005; 0; 0; 0; 0; 0; 0; 0.00026811; 6.52533e-005; 5.79449e-005; 0.000104405; 0; 0; 1.20041e-005; 1.04384e-005; 0; 0.0442014
0.769743; 0.824821; 0.056645; 0.368062; 0.252899; 0.647674; 0.000111983; 0; 0; 0; 0; 0.000199749; 0.00148977; 0; 0; 0.00133847; 0; 0; 0; 0.000514253; 0; 0.000910598; 0.000661928; 0.00016831; 0.000149459; 0.000269296; 0; 0; 0; 0; 0; 0.0379798
